id,label
11933,0
11934,1
11935,1
11936,0
11937,0
11938,1
11939,0
1194,3.88E-33
11940,1
11941,1
11942,0
11943,0
11944,1
11945,0
11946,1
11947,3.36E-34
11948,0
11949,6.80E-26
1195,1
11950,3.69E-31
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,0.999999762
11959,0
1196,2.61E-33
11960,1
11961,1
11962,5.88E-20
11963,1
11964,1
11965,6.73E-18
11966,1.69E-19
11967,1
11968,2.56E-34
11969,1
1197,1
11970,1
11971,2.15E-36
11972,1
11973,5.56E-24
11974,0
11975,1
11976,0
11977,0.998474658
11978,1
11979,1
1198,3.29E-35
11980,1
11981,5.45E-18
11982,1
11983,1
11984,1
11985,1
11986,1
11987,0.999937415
11988,7.39E-21
11989,1.33E-24
1199,1.17E-36
11990,1
11991,1.04E-34
11992,1.05E-24
11993,0
11994,0
11995,3.05E-20
11996,3.02E-38
11997,1
11998,1
11999,1
12,1
120,3.35E-16
1200,1
12000,1.34E-12
12001,1
12002,5.85E-26
12003,1.04E-22
12004,1.49E-22
12005,1
12006,1
12007,7.54E-22
12008,0
12009,1
1201,1
12010,1
12011,1
12012,1
12013,1
12014,1
12015,1
12016,2.13E-36
12017,1
12018,4.10E-35
12019,0
1202,0
12020,2.87E-17
12021,1
12022,1
12023,1
12024,1
12025,0
12026,4.94E-10
12027,1.81E-37
12028,1
12029,0
1203,1
12030,3.05E-20
12031,5.78E-37
12032,2.38E-29
12033,1
12034,0
12035,1
12036,1.66E-38
12037,1
12038,1
12039,1
1204,4.33E-29
12040,1
12041,1
12042,1.41E-23
12043,5.14E-10
12044,3.66E-25
12045,9.81E-24
12046,1
12047,0
12048,1
12049,0
1205,1
12050,0
12051,1
12052,1
12053,0.000412818
12054,1
12055,1
12056,1
12057,1
12058,3.61E-12
12059,3.38E-23
1206,2.57E-36
12060,1
12061,1
12062,1
12063,1.27E-27
12064,1
12065,0
12066,1.39E-25
12067,2.97E-30
12068,1.67E-24
12069,0
1207,1
12070,0
12071,3.89E-15
12072,7.73E-33
12073,1
12074,1
12075,1
12076,1
12077,0
12078,2.33E-20
12079,1
1208,1.93E-36
12080,1
12081,0
12082,1
12083,1.24E-34
12084,4.33E-32
12085,5.29E-32
12086,1
12087,1
12088,0.99981302
12089,3.84E-15
1209,0
12090,1
12091,0
12092,1
12093,4.57E-28
12094,1
12095,1
12096,1
12097,8.92E-36
12098,1
12099,0.012771458
121,7.63E-19
1210,1
12100,1.09E-21
12101,4.85E-33
12102,1.16E-30
12103,0
12104,0
12105,0
12106,1.96E-38
12107,1
12108,1
12109,1
1211,1
12110,5.70E-31
12111,1
12112,1
12113,1
12114,1
12115,2.98E-33
12116,0
12117,1
12118,2.31E-24
12119,5.25E-33
1212,8.22E-38
12120,1
12121,1.92E-38
12122,1
12123,9.21E-32
12124,0
12125,8.70E-15
12126,1
12127,0
12128,0
12129,0
1213,6.75E-37
12130,0
12131,1
12132,0.988309383
12133,1
12134,1.71E-13
12135,4.82E-17
12136,1.00E-36
12137,2.26E-29
12138,8.22E-36
12139,1
1214,1
12140,4.59E-12
12141,0.000339989
12142,0
12143,0.999928594
12144,0
12145,1
12146,1
12147,1
12148,3.14E-31
12149,1
1215,1
12150,0.030075971
12151,0
12152,0
12153,1
12154,0
12155,1
12156,1
12157,1
12158,1
12159,1.85E-24
1216,1
12160,1
12161,0
12162,1.93E-36
12163,1
12164,0
12165,1
12166,7.02E-35
12167,1
12168,2.14E-31
12169,0
1217,1
12170,1
12171,6.26E-31
12172,1
12173,1.97E-24
12174,1
12175,1
12176,1.18E-33
12177,1
12178,1
12179,1
1218,0
12180,1
12181,2.73E-37
12182,1
12183,0.989287496
12184,1
12185,1
12186,1
12187,1.57E-33
12188,1
12189,4.75E-21
1219,1
12190,8.20E-20
12191,1
12192,1
12193,1.97E-29
12194,0
12195,0
12196,1
12197,5.07E-30
12198,0
12199,1
122,2.59E-33
1220,0
12200,1
12201,2.33E-13
12202,8.20E-36
12203,4.22E-36
12204,2.09E-31
12205,1.77E-13
12206,1
12207,0.153654173
12208,1
12209,0
1221,1.88E-24
12210,8.07E-34
12211,0
12212,0
12213,1
12214,1.41E-26
12215,0
12216,0
12217,0
12218,1.91E-37
12219,1
1222,1
12220,0
12221,0
12222,1
12223,1.74E-24
12224,0
12225,1
12226,1
12227,0
12228,1
12229,1
1223,1
12230,1
12231,0
12232,1
12233,1
12234,1
12235,1
12236,1.24E-38
12237,1
12238,1
12239,0
1224,1
12240,0
12241,2.31E-26
12242,0
12243,6.25E-37
12244,1.73E-20
12245,0
12246,1
12247,1
12248,1
12249,1
1225,0
12250,8.37E-33
12251,3.27E-22
12252,0
12253,1
12254,1
12255,0.994381011
12256,1
12257,4.37E-36
12258,4.58E-30
12259,1
1226,5.76E-38
12260,1
12261,1.79E-36
12262,1
12263,1
12264,1
12265,0
12266,1
12267,1
12268,1
12269,1
1227,1
12270,1
12271,0.000119956
12272,0
12273,1
12274,0.083144888
12275,1
12276,5.44E-38
12277,1
12278,1
12279,1
1228,9.70E-29
12280,2.65E-33
12281,1
12282,1
12283,6.39E-20
12284,1
12285,0
12286,8.36E-27
12287,1
12288,1.95E-06
12289,1
1229,5.65E-34
12290,1
12291,1
12292,1
12293,1
12294,1
12295,0
12296,0
12297,5.58E-29
12298,1
12299,0
123,3.83E-24
1230,0
12300,1
12301,4.74E-38
12302,8.22E-34
12303,1
12304,1
12305,0.823526502
12306,1.51E-21
12307,1
12308,0
12309,0
1231,9.20E-21
12310,6.00E-27
12311,1
12312,0
12313,1
12314,1
12315,1
12316,1
12317,0
12318,1
12319,0
1232,1
12320,1
12321,1
12322,1
12323,1
12324,0.905023813
12325,6.72E-36
12326,1.76E-36
12327,7.52E-24
12328,1
12329,1
1233,8.65E-37
12330,1
12331,2.55E-36
12332,1
12333,1
12334,6.91E-38
12335,3.70E-28
12336,1.34E-26
12337,1
12338,7.90E-27
12339,0
1234,0
12340,1.48E-30
12341,1
12342,1
12343,0
12344,1.05E-33
12345,0
12346,6.34E-27
12347,1.11E-35
12348,1
12349,6.40E-30
1235,1
12350,1
12351,4.41E-35
12352,1
12353,0
12354,0.99999392
12355,0
12356,0
12357,1
12358,7.08E-33
12359,1
1236,1
12360,1
12361,1
12362,1
12363,8.19E-38
12364,1
12365,1
12366,1
12367,1
12368,1.18E-38
12369,1
1237,1
12370,2.50E-29
12371,1
12372,0.017129522
12373,0
12374,0
12375,1
12376,1
12377,1
12378,1
12379,1
1238,1
12380,1
12381,1
12382,1
12383,1
12384,2.84E-36
12385,1
12386,1
12387,5.49E-38
12388,1.48E-35
12389,0
1239,7.54E-22
12390,0
12391,1
12392,1
12393,1
12394,0
12395,0
12396,3.72E-20
12397,1.91E-33
12398,0
12399,2.10E-36
124,0
1240,3.34E-29
12400,1
12401,1
12402,2.64E-07
12403,1
12404,1.41E-37
12405,1.72E-25
12406,7.24E-34
12407,0.931096911
12408,1.99E-37
12409,1
1241,1
12410,0
12411,1
12412,1
12413,2.38E-13
12414,0.000616212
12415,5.08E-28
12416,1
12417,0
12418,0
12419,8.90E-37
1242,1
12420,2.07E-34
12421,1
12422,1
12423,8.23E-32
12424,0
12425,1
12426,0
12427,1
12428,0
12429,1.40E-26
1243,9.66E-22
12430,1
12431,1
12432,1
12433,1
12434,1
12435,1
12436,1
12437,1
12438,1
12439,1
1244,0
12440,1
12441,0
12442,0
12443,1
12444,1
12445,0
12446,0
12447,1
12448,1
12449,3.37E-34
1245,1
12450,0
12451,3.73E-35
12452,1
12453,6.41E-06
12454,7.55E-20
12455,9.56E-35
12456,1
12457,0
12458,1.25E-27
12459,1
1246,4.25E-38
12460,1
12461,1
12462,2.67E-37
12463,1
12464,1
12465,0
12466,1.33E-34
12467,9.09E-05
12468,5.13E-37
12469,0
1247,0
12470,1
12471,1
12472,1
12473,9.04E-34
12474,0
12475,5.41E-23
12476,1
12477,1
12478,1
12479,0
1248,1
12480,4.76E-27
12481,3.51E-09
12482,4.70E-17
12483,1.62E-38
12484,1
12485,0
12486,1
12487,1
12488,1
12489,1
1249,0
12490,1
12491,1
12492,1
12493,1
12494,1
12495,0
12496,0
12497,2.73E-33
12498,1
12499,1
125,1.93E-25
1250,1
12500,3.91E-36
1251,1.15E-21
1252,0
1253,1
1254,0
1255,1.73E-23
1256,0
1257,1
1258,2.47E-32
1259,0
126,0.999995828
1260,0
1261,1
1262,3.31E-34
1263,1.95E-12
1264,0
1265,0
1266,0
1267,0.000739801
1268,0
1269,1
127,1
1270,0
1271,1
1272,1
1273,1
1274,1.51E-35
1275,1
1276,1
1277,9.06E-35
1278,5.05E-33
1279,1
128,0
1280,1
1281,0
1282,2.89E-23
1283,1
1284,1
1285,0
1286,1
1287,1.13E-37
1288,0
1289,1
129,0
1290,1
1291,0
1292,1.43E-20
1293,4.66E-33
1294,1
1295,5.34E-38
1296,8.30E-29
1297,0
1298,5.33E-23
1299,3.77E-37
13,1.88E-38
130,1
1300,0
1301,1
1302,2.50E-34
1303,0
1304,1
1305,1
1306,1
1307,0
1308,1
1309,5.22E-27
131,1
1310,5.36E-36
1311,6.76E-15
1312,1
1313,3.10E-36
1314,1
1315,1
1316,0
1317,1
1318,1
1319,1
132,1
1320,1.72E-30
1321,7.56E-36
1322,6.01E-36
1323,6.34E-35
1324,2.88E-35
1325,4.20E-13
1326,0.004965314
1327,1
1328,0.999999762
1329,1
133,0
1330,6.71E-33
1331,7.28E-22
1332,1
1333,1
1334,1.08E-07
1335,7.62E-21
1336,1.36E-34
1337,0
1338,2.42E-16
1339,0
134,0
1340,1
1341,0
1342,1
1343,1
1344,6.74E-13
1345,0
1346,1.67E-17
1347,0
1348,0
1349,4.39E-35
135,4.35E-38
1350,1
1351,1
1352,3.52E-31
1353,1
1354,9.46E-14
1355,1.61E-38
1356,1
1357,3.10E-21
1358,1
1359,2.07E-26
136,0
1360,1
1361,0
1362,4.08E-31
1363,6.02E-30
1364,6.78E-38
1365,0.59997189
1366,1
1367,3.42E-05
1368,9.40E-35
1369,1
137,1
1370,0
1371,9.63E-12
1372,1
1373,1
1374,5.49E-31
1375,1.40E-24
1376,1
1377,1
1378,1
1379,3.58E-36
138,0.999999762
1380,0.001588952
1381,1
1382,1
1383,3.41E-38
1384,0.000495237
1385,1
1386,1
1387,1
1388,0
1389,1
139,1.46E-21
1390,0
1391,8.90E-35
1392,1.51E-32
1393,1
1394,0
1395,1
1396,4.23E-35
1397,1.82E-36
1398,7.16E-37
1399,1
14,9.53E-34
140,0
1400,1
1401,1
1402,1
1403,0
1404,3.83E-26
1405,1
1406,0
1407,3.06E-32
1408,1.83E-36
1409,1
141,0
1410,0
1411,1
1412,0
1413,1
1414,1
1415,2.05E-26
1416,0
1417,1.71E-33
1418,0
1419,1.98E-27
142,1
1420,1
1421,1
1422,1.39E-35
1423,1.41E-20
1424,1
1425,1.16E-36
1426,0
1427,1
1428,1
1429,1
143,1
1430,1
1431,1
1432,1
1433,1
1434,1
1435,1
1436,1
1437,1
1438,0
1439,3.89E-33
144,2.17E-19
1440,3.70E-26
1441,0
1442,1
1443,1
1444,0.152640477
1445,1
1446,5.76E-32
1447,2.60E-09
1448,2.72E-07
1449,1
145,3.26E-37
1450,9.16E-30
1451,7.43E-18
1452,1
1453,0
1454,1.18E-27
1455,8.60E-37
1456,0
1457,1
1458,1
1459,0
146,1
1460,1
1461,5.12E-30
1462,1.38E-13
1463,4.42E-31
1464,9.65E-35
1465,7.84E-14
1466,9.47E-12
1467,0.900789917
1468,1
1469,1
147,1
1470,1
1471,1
1472,3.61E-31
1473,0
1474,1.27E-27
1475,0
1476,1
1477,1
1478,0
1479,1
148,1.01E-20
1480,0
1481,1
1482,1
1483,1
1484,0
1485,0
1486,1
1487,1.57E-22
1488,5.71E-33
1489,1.70E-26
149,0
1490,1
1491,0
1492,0
1493,1
1494,0
1495,1
1496,1
1497,1
1498,1
1499,2.59E-35
15,0
150,5.49E-37
1500,1.61E-35
1501,1
1502,6.86E-38
1503,1.80E-20
1504,5.51E-20
1505,1.68E-35
1506,1
1507,0
1508,1
1509,1
151,1
1510,1.97E-20
1511,5.55E-37
1512,1
1513,0
1514,0
1515,6.56E-16
1516,1
1517,3.93E-18
1518,0
1519,1
152,0
1520,4.20E-31
1521,1
1522,0
1523,5.25E-32
1524,5.49E-31
1525,1
1526,1
1527,2.16E-35
1528,0
1529,1
153,0
1530,1
1531,1
1532,3.14E-29
1533,2.42E-33
1534,7.97E-18
1535,0
1536,1
1537,1
1538,1
1539,0
154,0
1540,0
1541,1
1542,1
1543,0.003153681
1544,1
1545,2.77E-11
1546,1
1547,1
1548,0
1549,1
155,1
1550,2.92E-20
1551,0
1552,2.46E-37
1553,1
1554,1
1555,0
1556,1.81E-23
1557,1
1558,0
1559,2.93E-34
156,7.17E-31
1560,9.19E-29
1561,1.97E-28
1562,1
1563,1
1564,1
1565,0
1566,2.31E-08
1567,0
1568,1
1569,1
157,0
1570,0
1571,0.998553216
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,3.36E-35
1579,0
158,1
1580,1
1581,1
1582,2.00E-29
1583,1
1584,4.78E-38
1585,0
1586,0
1587,8.91E-19
1588,3.32E-34
1589,4.35E-19
159,1
1590,1
1591,1
1592,1.34E-14
1593,0.999999404
1594,1
1595,3.33E-37
1596,1
1597,1.76E-29
1598,0.037281267
1599,1
16,0
160,1
1600,1
1601,1.64E-29
1602,1
1603,3.57E-30
1604,0
1605,0.9999125
1606,0
1607,2.23E-35
1608,6.68E-34
1609,1
161,7.21E-34
1610,1
1611,0
1612,1
1613,4.54E-36
1614,6.05E-28
1615,8.56E-35
1616,1.11E-22
1617,1
1618,0
1619,1
162,8.83E-35
1620,1
1621,4.46E-06
1622,1.03E-28
1623,0
1624,6.15E-26
1625,1
1626,0
1627,7.71E-16
1628,1
1629,1
163,1.40E-37
1630,1
1631,1.30E-23
1632,1
1633,1
1634,1
1635,1
1636,3.43E-35
1637,1
1638,1
1639,1
164,1
1640,1
1641,1.46E-23
1642,1
1643,1
1644,1
1645,1
1646,6.59E-24
1647,1
1648,1.71E-35
1649,1.25E-25
165,6.48E-24
1650,1
1651,0
1652,1
1653,1
1654,1
1655,0.999752343
1656,6.20E-36
1657,0
1658,1
1659,1
166,1.47E-33
1660,1.33E-15
1661,7.02E-33
1662,1
1663,8.50E-21
1664,7.95E-32
1665,0
1666,0
1667,1
1668,4.38E-22
1669,1
167,1
1670,0
1671,1
1672,1
1673,3.77E-16
1674,1.45E-09
1675,1.62E-15
1676,1
1677,1
1678,1
1679,3.73E-29
168,0
1680,0
1681,4.18E-38
1682,1
1683,3.46E-37
1684,1
1685,1
1686,1
1687,1
1688,1
1689,0
169,0
1690,1
1691,0.998565137
1692,1
1693,1
1694,1.44E-30
1695,2.62E-31
1696,1
1697,9.11E-38
1698,0
1699,1
17,1
170,3.55E-37
1700,2.91E-25
1701,1
1702,1
1703,1
1704,1
1705,1
1706,1
1707,2.09E-32
1708,1
1709,0
171,5.15E-29
1710,7.15E-34
1711,1
1712,3.13E-27
1713,3.70E-17
1714,1
1715,1.30E-07
1716,1
1717,1
1718,0
1719,1
172,1
1720,1
1721,0
1722,1
1723,5.60E-20
1724,1.72E-23
1725,1
1726,1
1727,1
1728,1
1729,0
173,0.999307632
1730,1
1731,1.45E-26
1732,1
1733,1
1734,1.28E-19
1735,3.75E-28
1736,0
1737,1
1738,0
1739,1
174,9.64E-37
1740,0
1741,4.28E-27
1742,1
1743,1
1744,1
1745,0
1746,1
1747,4.86E-36
1748,2.36E-26
1749,3.65E-32
175,1
1750,2.41E-24
1751,1
1752,5.82E-32
1753,1
1754,4.14E-17
1755,1
1756,1.29E-25
1757,2.18E-09
1758,1
1759,1
176,1
1760,0
1761,1
1762,1
1763,0
1764,1
1765,1.22E-34
1766,1
1767,1
1768,1
1769,1
177,1
1770,1.01E-32
1771,2.17E-32
1772,3.09E-21
1773,1
1774,5.17E-35
1775,1.02E-27
1776,1
1777,0
1778,0.000876226
1779,1.36E-36
178,1
1780,0
1781,1
1782,1
1783,8.20E-32
1784,6.53E-17
1785,3.35E-38
1786,1
1787,1
1788,1
1789,1
179,1
1790,0
1791,1
1792,1.54E-36
1793,1.15E-09
1794,1
1795,0
1796,4.45E-33
1797,1
1798,0
1799,0
18,1
180,0
1800,1
1801,1
1802,0
1803,1
1804,6.89E-37
1805,0
1806,2.50E-11
1807,1
1808,6.36E-22
1809,1
181,1
1810,0.934717298
1811,1
1812,2.96E-32
1813,1
1814,1
1815,3.39E-34
1816,1
1817,1
1818,0
1819,1
182,1
1820,0
1821,1
1822,4.15E-34
1823,2.05E-28
1824,4.01E-34
1825,1
1826,1.79E-20
1827,0
1828,1
1829,1
183,2.98E-35
1830,0
1831,1
1832,1
1833,2.04E-26
1834,2.00E-30
1835,0
1836,4.54E-29
1837,1
1838,1
1839,0
184,1.00E-23
1840,1
1841,1
1842,1
1843,6.58E-33
1844,7.28E-37
1845,1
1846,1
1847,1.21E-35
1848,1
1849,1
185,2.21E-34
1850,1
1851,1
1852,1.03E-30
1853,1
1854,2.60E-37
1855,1
1856,1
1857,2.10E-31
1858,0
1859,1
186,1.20E-37
1860,1
1861,0
1862,0
1863,1
1864,0
1865,1
1866,1
1867,1.14E-37
1868,0
1869,9.29E-20
187,0
1870,0.003702204
1871,1
1872,1
1873,1
1874,1
1875,4.50E-28
1876,1
1877,1
1878,1
1879,0
188,0
1880,0
1881,1
1882,1
1883,2.10E-23
1884,1
1885,1.23E-24
1886,0.008072461
1887,2.02E-25
1888,1
1889,4.24E-34
189,3.76E-21
1890,8.55E-22
1891,1
1892,0.840149164
1893,5.85E-33
1894,0
1895,1
1896,2.46E-29
1897,0
1898,9.60E-37
1899,8.39E-32
19,0
190,1
1900,0
1901,4.18E-30
1902,1
1903,1
1904,1
1905,1
1906,1
1907,2.94E-13
1908,1
1909,1
191,1.73E-37
1910,1
1911,3.03E-10
1912,1
1913,0
1914,1
1915,1
1916,1
1917,1
1918,0
1919,1
192,2.07E-24
1920,0
1921,0
1922,1
1923,0
1924,1.89E-33
1925,1
1926,4.76E-25
1927,0
1928,1
1929,1.66E-33
193,1.19E-29
1930,1
1931,0
1932,1
1933,1
1934,1.37E-36
1935,0
1936,1.17E-26
1937,1
1938,1
1939,1
194,0
1940,1
1941,1
1942,0
1943,1.02E-09
1944,0
1945,1.93E-23
1946,0
1947,1
1948,1
1949,1
195,1
1950,1
1951,0
1952,6.59E-35
1953,4.72E-29
1954,1
1955,2.15E-21
1956,1
1957,0
1958,0
1959,1.52E-30
196,1
1960,0
1961,0
1962,1
1963,1.49E-17
1964,4.24E-12
1965,0
1966,1
1967,0
1968,1
1969,0
197,0.985527933
1970,1
1971,0
1972,1
1973,4.43E-38
1974,0
1975,1.03E-32
1976,5.04E-38
1977,1
1978,1.43E-36
1979,1
198,0
1980,1
1981,1
1982,0
1983,1
1984,1
1985,2.31E-15
1986,1
1987,1
1988,0
1989,1
199,1
1990,1
1991,1
1992,0
1993,3.63E-27
1994,1
1995,0
1996,1
1997,1
1998,1
1999,3.15E-33
2,1
20,1.22E-35
200,1
2000,1
2001,1
2002,1
2003,1.31E-32
2004,1
2005,1
2006,1.53E-19
2007,1
2008,1
2009,1
201,1
2010,1
2011,1
2012,0
2013,2.22E-06
2014,5.06E-15
2015,1
2016,5.00E-22
2017,0
2018,1.63E-38
2019,0
202,1.83E-35
2020,0
2021,0
2022,1.60E-25
2023,5.64E-05
2024,0
2025,0
2026,9.85E-29
2027,0
2028,0
2029,0
203,1
2030,1.83E-16
2031,3.08E-14
2032,1.25E-33
2033,1
2034,0
2035,1
2036,0
2037,0
2038,1
2039,1.19E-28
204,1
2040,1
2041,1
2042,1
2043,1.06E-29
2044,0
2045,1
2046,1
2047,0
2048,8.87E-37
2049,1.10E-36
205,0
2050,1
2051,2.38E-18
2052,1
2053,5.61E-32
2054,1
2055,1
2056,1
2057,1
2058,3.26E-29
2059,1
206,5.45E-33
2060,1
2061,1
2062,1
2063,1
2064,1
2065,1
2066,0
2067,1
2068,0
2069,1
207,1
2070,1
2071,1
2072,1.49E-34
2073,8.24E-34
2074,4.66E-32
2075,1.16E-24
2076,3.70E-22
2077,1
2078,1
2079,0.032124702
208,1.95E-38
2080,1
2081,1
2082,0.998374224
2083,1
2084,1
2085,0.001040479
2086,1
2087,7.58E-28
2088,4.42E-37
2089,0
209,1.49E-31
2090,9.85E-18
2091,1
2092,1
2093,3.94E-32
2094,0.999990463
2095,1
2096,7.53E-27
2097,2.51E-13
2098,1
2099,1
21,1
210,0
2100,0
2101,1
2102,1
2103,1
2104,1
2105,0
2106,6.28E-31
2107,1
2108,6.30E-30
2109,1
211,1
2110,1
2111,1
2112,0
2113,0
2114,1
2115,6.75E-12
2116,3.25E-38
2117,1
2118,2.93E-37
2119,1
212,1
2120,1
2121,1
2122,1
2123,1
2124,1
2125,1
2126,1
2127,4.76E-35
2128,0
2129,1
213,1.29E-19
2130,1.74E-21
2131,0
2132,0
2133,0
2134,1
2135,1
2136,1
2137,1.47E-14
2138,1
2139,0
214,1
2140,0.999374568
2141,0
2142,1.62E-25
2143,1
2144,5.26E-37
2145,1
2146,1
2147,2.16E-31
2148,0.999973536
2149,0
215,1
2150,0
2151,6.02E-35
2152,0
2153,9.79E-18
2154,1
2155,1
2156,7.51E-14
2157,1
2158,1
2159,1
216,1
2160,1
2161,0
2162,0
2163,1
2164,3.93E-34
2165,6.90E-35
2166,5.28E-19
2167,0
2168,0
2169,0
217,1
2170,1.85E-37
2171,1
2172,6.24E-32
2173,1
2174,1
2175,1
2176,1
2177,1
2178,1
2179,1
218,5.67E-24
2180,1
2181,6.38E-17
2182,1
2183,0
2184,1
2185,1
2186,1
2187,0
2188,0
2189,1
219,1
2190,0
2191,0
2192,0.008432284
2193,1
2194,1
2195,2.37E-08
2196,1
2197,1
2198,1
2199,1
22,4.70E-24
220,1
2200,0
2201,1
2202,1
2203,3.41E-33
2204,1
2205,0
2206,2.32E-11
2207,1.78E-37
2208,0
2209,1
221,4.16E-17
2210,1
2211,1
2212,1
2213,7.17E-36
2214,1
2215,1
2216,1
2217,1
2218,1.00E-31
2219,0
222,1
2220,1
2221,1
2222,1
2223,1
2224,1.58E-33
2225,0
2226,1
2227,5.26E-23
2228,1
2229,1
223,1
2230,1
2231,0
2232,1
2233,4.97E-37
2234,1
2235,0
2236,0.702757597
2237,2.65E-36
2238,1
2239,0
224,0
2240,1
2241,1
2242,5.01E-36
2243,1.10E-27
2244,1
2245,0
2246,1
2247,6.61E-38
2248,1.78E-31
2249,0.394995689
225,1
2250,1
2251,7.16E-19
2252,2.17E-15
2253,1
2254,1
2255,1
2256,0
2257,8.92E-35
2258,1
2259,1
226,1
2260,1
2261,1
2262,9.77E-38
2263,1
2264,5.02E-06
2265,1.95E-28
2266,2.73E-37
2267,1
2268,0
2269,2.45E-33
227,1
2270,3.22E-22
2271,1
2272,1
2273,0
2274,0
2275,1
2276,1
2277,0.974326253
2278,5.14E-27
2279,0
228,5.65E-38
2280,1
2281,1
2282,0
2283,1.12E-27
2284,1
2285,1
2286,1
2287,1.38E-33
2288,2.32E-26
2289,0
229,1
2290,1.21E-36
2291,1
2292,0
2293,8.73E-31
2294,1
2295,1
2296,6.61E-33
2297,1
2298,0
2299,1.98E-18
23,1
230,4.37E-32
2300,1
2301,1
2302,2.82E-26
2303,0
2304,1
2305,1
2306,1
2307,0
2308,1
2309,7.78E-26
231,1
2310,1
2311,1
2312,0
2313,1
2314,3.51E-15
2315,0.99999845
2316,1
2317,0
2318,4.05E-23
2319,1
232,0.999996662
2320,1
2321,0
2322,1
2323,1.80E-32
2324,1
2325,1
2326,1.92E-18
2327,1
2328,0
2329,0
233,5.18E-29
2330,4.32E-29
2331,2.87E-30
2332,3.00E-31
2333,1
2334,1
2335,1.49E-25
2336,1
2337,3.24E-24
2338,0
2339,1
234,3.64E-31
2340,1
2341,0
2342,1
2343,0
2344,0
2345,1
2346,0
2347,8.12E-25
2348,0
2349,0
235,1
2350,1
2351,1
2352,1.34E-29
2353,0
2354,0
2355,1
2356,0.000563627
2357,1
2358,1
2359,1
236,0.027061023
2360,0
2361,0.999997258
2362,1
2363,4.67E-35
2364,0
2365,1
2366,1
2367,3.74E-37
2368,1
2369,5.31E-31
237,3.20E-37
2370,9.13E-32
2371,3.21E-33
2372,1
2373,1
2374,1
2375,4.73E-38
2376,1
2377,7.90E-38
2378,1
2379,3.30E-34
238,1
2380,8.88E-35
2381,1
2382,8.10E-06
2383,1
2384,1
2385,1
2386,1
2387,0
2388,1
2389,1
239,7.83E-33
2390,1.54E-22
2391,1
2392,3.91E-32
2393,1
2394,0
2395,0
2396,0
2397,4.88E-33
2398,1
2399,0
24,1
240,1
2400,1
2401,0
2402,1
2403,1
2404,1
2405,0
2406,1
2407,0
2408,0
2409,1
241,1
2410,3.86E-12
2411,0
2412,1
2413,0
2414,2.41E-30
2415,5.25E-38
2416,1
2417,0
2418,0
2419,0
242,1
2420,0.003828313
2421,0
2422,1
2423,3.91E-10
2424,1.67E-22
2425,0
2426,0
2427,5.40E-34
2428,1
2429,5.61E-35
243,0
2430,1
2431,1
2432,1
2433,1
2434,2.05E-28
2435,0
2436,0
2437,1
2438,1
2439,0
244,1
2440,0
2441,2.87E-20
2442,1
2443,0
2444,1
2445,1
2446,4.97E-15
2447,1
2448,1
2449,1.15E-33
245,1
2450,1
2451,1
2452,1
2453,0
2454,0
2455,1.54E-27
2456,1
2457,1
2458,1.74E-34
2459,1
246,2.97E-13
2460,0
2461,0
2462,1
2463,5.22E-24
2464,1
2465,1
2466,1
2467,1
2468,0.999999881
2469,1
247,1
2470,1
2471,1
2472,1
2473,1.77E-20
2474,1
2475,2.16E-07
2476,1
2477,0
2478,1
2479,2.94E-33
248,0
2480,0
2481,1
2482,1
2483,1
2484,1
2485,5.51E-38
2486,0
2487,1
2488,1.78E-25
2489,1
249,7.74E-23
2490,1
2491,1
2492,0
2493,0
2494,1
2495,6.82E-21
2496,1.53E-12
2497,0
2498,1
2499,0
25,0
250,1
2500,0
2501,0
2502,0
2503,7.50E-30
2504,1
2505,1
2506,1
2507,1
2508,9.62E-23
2509,1
251,1
2510,1
2511,1
2512,1.33E-26
2513,0
2514,1
2515,1
2516,0
2517,0
2518,1
2519,0
252,0
2520,1
2521,1
2522,0
2523,1
2524,3.26E-21
2525,7.74E-12
2526,1.22E-33
2527,1
2528,4.77E-08
2529,1
253,1
2530,8.36E-38
2531,1.32E-36
2532,1
2533,1
2534,0
2535,0
2536,1.22E-36
2537,1
2538,9.94E-33
2539,1
254,0
2540,2.81E-33
2541,1
2542,1.43E-38
2543,1
2544,1
2545,0
2546,1
2547,1
2548,4.80E-35
2549,2.94E-29
255,8.03E-15
2550,1.81E-33
2551,8.40E-28
2552,1
2553,0
2554,0
2555,1
2556,1
2557,5.09E-30
2558,0
2559,1
256,1.46E-22
2560,1
2561,1
2562,1
2563,0
2564,0
2565,0
2566,1
2567,0
2568,1
2569,1
257,1
2570,1
2571,0
2572,3.42E-12
2573,1
2574,1.38E-29
2575,1
2576,0
2577,1
2578,0
2579,1
258,1
2580,1.70E-29
2581,1
2582,1
2583,1
2584,4.77E-28
2585,0
2586,3.88E-34
2587,0
2588,9.94E-21
2589,1
259,0
2590,1
2591,0
2592,0
2593,3.44E-29
2594,1
2595,0.258193463
2596,3.36E-15
2597,0
2598,1
2599,1
26,1
260,0
2600,1
2601,1
2602,1
2603,0
2604,2.59E-21
2605,1
2606,1
2607,8.87E-28
2608,4.65E-29
2609,1
261,0
2610,0
2611,1.87E-37
2612,1
2613,1
2614,1
2615,2.83E-06
2616,1
2617,1
2618,7.98E-27
2619,0
262,1
